username,password,role
5935610000000000000,cliente123,tendero
5723080000000000000,cliente123,tendero
6148300000000000000,cliente123,tendero
5728520000000000000,cliente123,tendero
2999260000000000000,cliente123,tendero
2508150000000000000,cliente123,tendero
372021000000000000,cliente123,tendero
5045720000000000000,cliente123,tendero
8237880000000000000,cliente123,tendero
7402780000000000000,cliente123,tendero
8927090000000000000,cliente123,tendero
7282730000000000000,cliente123,tendero
4581280000000000000,cliente123,tendero
1563700000000000000,cliente123,tendero
5280230000000000000,cliente123,tendero
5399320000000000000,cliente123,tendero
6327600000000000000,cliente123,tendero
1911380000000000000,cliente123,tendero
1311080000000000000,cliente123,tendero
6792790000000000000,cliente123,tendero
1187360000000000000,cliente123,tendero
2712850000000000000,cliente123,tendero
3545190000000000000,cliente123,tendero
3160510000000000000,cliente123,tendero
833231000000000000,cliente123,tendero
3476770000000000000,cliente123,tendero
5629480000000000000,cliente123,tendero
1291730000000000000,cliente123,tendero
3872450000000000000,cliente123,tendero
3220790000000000000,cliente123,tendero
1927010000000000000,cliente123,tendero
4583360000000000000,cliente123,tendero
2737710000000000000,cliente123,tendero
8075550000000000000,cliente123,tendero
6772450000000000000,cliente123,tendero
3320550000000000000,cliente123,tendero
1966790000000000000,cliente123,tendero
5239820000000000000,cliente123,tendero
6074540000000000000,cliente123,tendero
1131340000000000000,cliente123,tendero
2588200000000000000,cliente123,tendero
5478200000000000000,cliente123,tendero
9088690000000000000,cliente123,tendero
5822350000000000000,cliente123,tendero
2598520000000000000,cliente123,tendero
4429890000000000000,cliente123,tendero
7304650000000000000,cliente123,tendero
8704460000000000000,cliente123,tendero
2604560000000000000,cliente123,tendero
673086000000000000,cliente123,tendero
1966710000000000000,cliente123,tendero
2343020000000000000,cliente123,tendero
7751760000000000000,cliente123,tendero
2749720000000000000,cliente123,tendero
611748000000000000,cliente123,tendero
5920390000000000000,cliente123,tendero
2691450000000000000,cliente123,tendero
7608130000000000000,cliente123,tendero
5378270000000000000,cliente123,tendero
8731830000000000000,cliente123,tendero
1301710000000000000,cliente123,tendero
2203440000000000000,cliente123,tendero
6621860000000000000,cliente123,tendero
8251380000000000000,cliente123,tendero
6366640000000000000,cliente123,tendero
5536320000000000000,cliente123,tendero
4897960000000000000,cliente123,tendero
7712790000000000000,cliente123,tendero
1149900000000000000,cliente123,tendero
8192410000000000000,cliente123,tendero
2033300000000000000,cliente123,tendero
3823060000000000000,cliente123,tendero
2022470000000000000,cliente123,tendero
4196080000000000000,cliente123,tendero
7066050000000000000,cliente123,tendero
4659490000000000000,cliente123,tendero
6070190000000000000,cliente123,tendero
4158210000000000000,cliente123,tendero
6061040000000000000,cliente123,tendero
9176240000000000000,cliente123,tendero
6386170000000000000,cliente123,tendero
8914040000000000000,cliente123,tendero
6127450000000000000,cliente123,tendero
3931970000000000000,cliente123,tendero
8769660000000000000,cliente123,tendero
1909140000000000000,cliente123,tendero
134177000000000000,cliente123,tendero
6304140000000000000,cliente123,tendero
6262010000000000000,cliente123,tendero
155420000000000000,cliente123,tendero
4698960000000000000,cliente123,tendero
5800200000000000000,cliente123,tendero
3896070000000000000,cliente123,tendero
8093260000000000000,cliente123,tendero
1547530000000000000,cliente123,tendero
2846760000000000000,cliente123,tendero
5437260000000000000,cliente123,tendero
8735250000000000000,cliente123,tendero
3682970000000000000,cliente123,tendero
2311430000000000000,cliente123,tendero
631643000000000000,cliente123,tendero
7598210000000000000,cliente123,tendero
5708580000000000000,cliente123,tendero
2266320000000000000,cliente123,tendero
8265950000000000000,cliente123,tendero
3246960000000000000,cliente123,tendero
1625330000000000000,cliente123,tendero
7638970000000000000,cliente123,tendero
5400780000000000000,cliente123,tendero
8374230000000000000,cliente123,tendero
4388670000000000000,cliente123,tendero
8128700000000000000,cliente123,tendero
5510310000000000000,cliente123,tendero
373039000000000000,cliente123,tendero
6284570000000000000,cliente123,tendero
1362610000000000000,cliente123,tendero
1282350000000000000,cliente123,tendero
4040760000000000000,cliente123,tendero
7933990000000000000,cliente123,tendero
7994480000000000000,cliente123,tendero
4677500000000000000,cliente123,tendero
1351490000000000000,cliente123,tendero
2996160000000000000,cliente123,tendero
5763950000000000000,cliente123,tendero
898774000000000000,cliente123,tendero
476607000000000000,cliente123,tendero
8077900000000000000,cliente123,tendero
633029000000000000,cliente123,tendero
1301440000000000000,cliente123,tendero
8472810000000000000,cliente123,tendero
2530980000000000000,cliente123,tendero
5862250000000000000,cliente123,tendero
4629440000000000000,cliente123,tendero
8181840000000000000,cliente123,tendero
5115060000000000000,cliente123,tendero
6649440000000000000,cliente123,tendero
5775770000000000000,cliente123,tendero
1439850000000000000,cliente123,tendero
9222790000000000000,cliente123,tendero
258766000000000000,cliente123,tendero
7174220000000000000,cliente123,tendero
1665580000000000000,cliente123,tendero
9220150000000000000,cliente123,tendero
1887920000000000000,cliente123,tendero
1824780000000000000,cliente123,tendero
9151840000000000000,cliente123,tendero
2981570000000000000,cliente123,tendero
6265120000000000000,cliente123,tendero
4416800000000000000,cliente123,tendero
5690970000000000000,cliente123,tendero
3909680000000000000,cliente123,tendero
1696550000000000000,cliente123,tendero
2442820000000000000,cliente123,tendero
7727840000000000000,cliente123,tendero
1905560000000000000,cliente123,tendero
8056850000000000000,cliente123,tendero
4798790000000000000,cliente123,tendero
5810030000000000000,cliente123,tendero
3825370000000000000,cliente123,tendero
5496810000000000000,cliente123,tendero
8470750000000000000,cliente123,tendero
7996270000000000000,cliente123,tendero
4014160000000000000,cliente123,tendero
8709790000000000000,cliente123,tendero
6568930000000000000,cliente123,tendero
2621920000000000000,cliente123,tendero
6873070000000000000,cliente123,tendero
8153420000000000000,cliente123,tendero
9977710000000000,cliente123,tendero
3676010000000000000,cliente123,tendero
7956500000000000000,cliente123,tendero
6759920000000000000,cliente123,tendero
8593790000000000000,cliente123,tendero
5085740000000000000,cliente123,tendero
7936430000000000000,cliente123,tendero
9064620000000000000,cliente123,tendero
3586410000000000000,cliente123,tendero
3707530000000000000,cliente123,tendero
8262270000000000000,cliente123,tendero
1463980000000000000,cliente123,tendero
5037520000000000000,cliente123,tendero
1653310000000000000,cliente123,tendero
3670450000000000000,cliente123,tendero
5528800000000000000,cliente123,tendero
2680770000000000000,cliente123,tendero
2462940000000000000,cliente123,tendero
8610620000000000000,cliente123,tendero
1249970000000000000,cliente123,tendero
5906390000000000000,cliente123,tendero
8837390000000000000,cliente123,tendero
5769980000000000000,cliente123,tendero
6686130000000000000,cliente123,tendero
7322820000000000000,cliente123,tendero
7976360000000000000,cliente123,tendero
2893710000000000000,cliente123,tendero
857116000000000000,cliente123,tendero
2200110000000000000,cliente123,tendero
7038860000000000000,cliente123,tendero
7705440000000000000,cliente123,tendero
5173780000000000000,cliente123,tendero
6628830000000000000,cliente123,tendero
5687750000000000000,cliente123,tendero
951994000000000000,cliente123,tendero
5241300000000000000,cliente123,tendero
7795530000000000000,cliente123,tendero
7625510000000000000,cliente123,tendero
2397510000000000000,cliente123,tendero
1216920000000000000,cliente123,tendero
5000010000000000000,cliente123,tendero
6486530000000000000,cliente123,tendero
1087580000000000000,cliente123,tendero
4300270000000000000,cliente123,tendero
3151980000000000000,cliente123,tendero
4742130000000000000,cliente123,tendero
3721110000000000000,cliente123,tendero
6085420000000000000,cliente123,tendero
4713220000000000000,cliente123,tendero
8742260000000000000,cliente123,tendero
743512000000000000,cliente123,tendero
6742490000000000000,cliente123,tendero
3868620000000000000,cliente123,tendero
7100140000000000000,cliente123,tendero
1230780000000000000,cliente123,tendero
5512030000000000000,cliente123,tendero
3895370000000000000,cliente123,tendero
7157130000000000000,cliente123,tendero
4675140000000000000,cliente123,tendero
8433050000000000000,cliente123,tendero
7488460000000000000,cliente123,tendero
2996840000000000000,cliente123,tendero
1570860000000000000,cliente123,tendero
5709690000000000000,cliente123,tendero
3426050000000000000,cliente123,tendero
886043000000000000,cliente123,tendero
7157260000000000000,cliente123,tendero
7806590000000000000,cliente123,tendero
2029650000000000000,cliente123,tendero
3086650000000000000,cliente123,tendero
451224000000000000,cliente123,tendero
5083110000000000000,cliente123,tendero
4799610000000000000,cliente123,tendero
7568140000000000000,cliente123,tendero
1169300000000000000,cliente123,tendero
7247960000000000000,cliente123,tendero
3455760000000000000,cliente123,tendero
5168210000000000000,cliente123,tendero
8138690000000000000,cliente123,tendero
2159970000000000000,cliente123,tendero
8639070000000000000,cliente123,tendero
8982070000000000000,cliente123,tendero
8010020000000000000,cliente123,tendero
6886310000000000000,cliente123,tendero
3787070000000000000,cliente123,tendero
8788120000000000000,cliente123,tendero
7931970000000000000,cliente123,tendero
661204000000000000,cliente123,tendero
3241340000000000000,cliente123,tendero
1589330000000000000,cliente123,tendero
7715980000000000000,cliente123,tendero
8245630000000000000,cliente123,tendero
1567590000000000000,cliente123,tendero
5512450000000000000,cliente123,tendero
1122720000000000000,cliente123,tendero
7833370000000000000,cliente123,tendero
6514060000000000000,cliente123,tendero
2152720000000000000,cliente123,tendero
302197000000000000,cliente123,tendero
7450520000000000000,cliente123,tendero
7920210000000000000,cliente123,tendero
6154990000000000000,cliente123,tendero
6577920000000000000,cliente123,tendero
897385000000000000,cliente123,tendero
2204610000000000000,cliente123,tendero
5326000000000000000,cliente123,tendero
4301430000000000000,cliente123,tendero
5662470000000000000,cliente123,tendero
7129660000000000000,cliente123,tendero
9177440000000000000,cliente123,tendero
5657160000000000000,cliente123,tendero
278356000000000000,cliente123,tendero
1506260000000000000,cliente123,tendero
5950890000000000000,cliente123,tendero
8412390000000000000,cliente123,tendero
1075260000000000000,cliente123,tendero
7740710000000000000,cliente123,tendero
7119890000000000000,cliente123,tendero
2306420000000000000,cliente123,tendero
6535230000000000000,cliente123,tendero
3079680000000000000,cliente123,tendero
3307350000000000000,cliente123,tendero
5168510000000000000,cliente123,tendero
2008350000000000000,cliente123,tendero
1543290000000000000,cliente123,tendero
2060440000000000000,cliente123,tendero
7668490000000000000,cliente123,tendero
4505430000000000000,cliente123,tendero
6167940000000000000,cliente123,tendero
5077260000000000000,cliente123,tendero
1850850000000000000,cliente123,tendero
5794370000000000000,cliente123,tendero
4786680000000000000,cliente123,tendero
940131000000000000,cliente123,tendero
9164040000000000000,cliente123,tendero
6202190000000000000,cliente123,tendero
115929000000000000,cliente123,tendero
8557990000000000000,cliente123,tendero
2834300000000000,cliente123,tendero
2101690000000000000,cliente123,tendero
3275130000000000000,cliente123,tendero
2767700000000000000,cliente123,tendero
5882940000000000000,cliente123,tendero
2403140000000000000,cliente123,tendero
6272090000000000000,cliente123,tendero
834376000000000000,cliente123,tendero
257009000000000000,cliente123,tendero
6137140000000000000,cliente123,tendero
4766900000000000000,cliente123,tendero
2373030000000000000,cliente123,tendero
4203110000000000000,cliente123,tendero
8035160000000000000,cliente123,tendero
2857040000000000000,cliente123,tendero
8757080000000000000,cliente123,tendero
1635510000000000000,cliente123,tendero
2922490000000000000,cliente123,tendero
9100490000000000000,cliente123,tendero
557467000000000000,cliente123,tendero
7719790000000000000,cliente123,tendero
8570860000000000000,cliente123,tendero
5673260000000000000,cliente123,tendero
7845160000000000000,cliente123,tendero
454969000000000000,cliente123,tendero
852272000000000000,cliente123,tendero
7103540000000000000,cliente123,tendero
1104730000000000000,cliente123,tendero
2224270000000000000,cliente123,tendero
4527150000000000000,cliente123,tendero
8760600000000000000,cliente123,tendero
2795030000000000000,cliente123,tendero
2137380000000000000,cliente123,tendero
914622000000000000,cliente123,tendero
7226420000000000000,cliente123,tendero
7036720000000000000,cliente123,tendero
7148180000000000000,cliente123,tendero
7640620000000000000,cliente123,tendero
591708000000000000,cliente123,tendero
6014320000000000000,cliente123,tendero
245792000000000000,cliente123,tendero
4570220000000000000,cliente123,tendero
6088710000000000000,cliente123,tendero
2119340000000000000,cliente123,tendero
119486000000000000,cliente123,tendero
3334780000000000000,cliente123,tendero
7629730000000000000,cliente123,tendero
1407710000000000000,cliente123,tendero
4470410000000000000,cliente123,tendero
3174790000000000000,cliente123,tendero
4104370000000000000,cliente123,tendero
6575790000000000000,cliente123,tendero
3283630000000000000,cliente123,tendero
4727420000000000000,cliente123,tendero
5830590000000000000,cliente123,tendero
6300620000000000000,cliente123,tendero
1140080000000000000,cliente123,tendero
2119290000000000000,cliente123,tendero
1066630000000000000,cliente123,tendero
818537000000000000,cliente123,tendero
8760330000000000000,cliente123,tendero
2327930000000000000,cliente123,tendero
4257040000000000000,cliente123,tendero
4200740000000000000,cliente123,tendero
7442210000000000000,cliente123,tendero
5042200000000000000,cliente123,tendero
6632890000000000000,cliente123,tendero
4821770000000000000,cliente123,tendero
1074270000000000000,cliente123,tendero
5888550000000000000,cliente123,tendero
7320400000000000000,cliente123,tendero
3168850000000000000,cliente123,tendero
7942380000000000000,cliente123,tendero
127300000000000000,cliente123,tendero
1164600000000000000,cliente123,tendero
3703510000000000000,cliente123,tendero
1992690000000000000,cliente123,tendero
6202620000000000000,cliente123,tendero
2582060000000000000,cliente123,tendero
1169340000000000000,cliente123,tendero
7747880000000000000,cliente123,tendero
9087320000000000000,cliente123,tendero
4881800000000000000,cliente123,tendero
7403960000000000000,cliente123,tendero
4898230000000000000,cliente123,tendero
5157280000000000000,cliente123,tendero
3460510000000000000,cliente123,tendero
2827620000000000000,cliente123,tendero
4526580000000000000,cliente123,tendero
5848800000000000000,cliente123,tendero
3582490000000000000,cliente123,tendero
2766080000000000000,cliente123,tendero
4890350000000000000,cliente123,tendero
6725920000000000000,cliente123,tendero
3321750000000000000,cliente123,tendero
7026700000000000000,cliente123,tendero
6956030000000000000,cliente123,tendero
5199470000000000000,cliente123,tendero
1147030000000000000,cliente123,tendero
8678190000000000000,cliente123,tendero
2557200000000000000,cliente123,tendero
6570110000000000000,cliente123,tendero
5712750000000000000,cliente123,tendero
2425360000000000000,cliente123,tendero
2383960000000000000,cliente123,tendero
1039920000000000000,cliente123,tendero
7532570000000000000,cliente123,tendero
2046150000000000000,cliente123,tendero
4934600000000000000,cliente123,tendero
4238800000000000000,cliente123,tendero
3524870000000000000,cliente123,tendero
3881600000000000000,cliente123,tendero
6106040000000000000,cliente123,tendero
1990150000000000000,cliente123,tendero
5583330000000000000,cliente123,tendero
1856880000000000000,cliente123,tendero
530701000000000000,cliente123,tendero
4651520000000000000,cliente123,tendero
2197280000000000000,cliente123,tendero
5601580000000000000,cliente123,tendero
6370960000000000000,cliente123,tendero
8149610000000000000,cliente123,tendero
1849600000000000000,cliente123,tendero
6818790000000000000,cliente123,tendero
4041730000000000000,cliente123,tendero
8125390000000000000,cliente123,tendero
1662260000000000000,cliente123,tendero
4339150000000000000,cliente123,tendero
3428120000000000000,cliente123,tendero
8254450000000000000,cliente123,tendero
6430650000000000000,cliente123,tendero
3218270000000000000,cliente123,tendero
5098580000000000000,cliente123,tendero
8084520000000000000,cliente123,tendero
295466000000000000,cliente123,tendero
4980770000000000000,cliente123,tendero
5141400000000000000,cliente123,tendero
7865330000000000000,cliente123,tendero
8703850000000000000,cliente123,tendero
4409950000000000000,cliente123,tendero
4729170000000000000,cliente123,tendero
7679790000000000000,cliente123,tendero
3375610000000000000,cliente123,tendero
4835170000000000000,cliente123,tendero
8345390000000000000,cliente123,tendero
1451210000000000000,cliente123,tendero
4676770000000000000,cliente123,tendero
6174520000000000000,cliente123,tendero
7389780000000000000,cliente123,tendero
7761700000000000000,cliente123,tendero
4914310000000000000,cliente123,tendero
4756220000000000000,cliente123,tendero
4795210000000000000,cliente123,tendero
5965900000000000000,cliente123,tendero
6480990000000000000,cliente123,tendero
3326930000000000000,cliente123,tendero
1270480000000000000,cliente123,tendero
8026570000000000000,cliente123,tendero
2185510000000000000,cliente123,tendero
6864370000000000000,cliente123,tendero
7912850000000000000,cliente123,tendero
940001000000000000,cliente123,tendero
4639210000000000000,cliente123,tendero
2452790000000000000,cliente123,tendero
5314600000000000000,cliente123,tendero
3162850000000000000,cliente123,tendero
3556590000000000000,cliente123,tendero
3591630000000000000,cliente123,tendero
4774050000000000000,cliente123,tendero
4605260000000000000,cliente123,tendero
1487110000000000000,cliente123,tendero
5524770000000000000,cliente123,tendero
5038050000000000000,cliente123,tendero
2463240000000000000,cliente123,tendero
6674340000000000000,cliente123,tendero
4934350000000000000,cliente123,tendero
4503170000000000000,cliente123,tendero
8860440000000000000,cliente123,tendero
7566510000000000000,cliente123,tendero
3256380000000000000,cliente123,tendero
7831130000000000000,cliente123,tendero
6514640000000000000,cliente123,tendero
1263580000000000000,cliente123,tendero
2032930000000000000,cliente123,tendero
1208880000000000000,cliente123,tendero
3997780000000000000,cliente123,tendero
7912620000000000000,cliente123,tendero
1572890000000000000,cliente123,tendero
7572200000000000000,cliente123,tendero
5516820000000000000,cliente123,tendero
7014890000000000000,cliente123,tendero
1682190000000000000,cliente123,tendero
6577190000000000000,cliente123,tendero
8125360000000000000,cliente123,tendero
428938000000000000,cliente123,tendero
7731180000000000000,cliente123,tendero
5513340000000000000,cliente123,tendero
6786790000000000000,cliente123,tendero
7406810000000000000,cliente123,tendero
6254970000000000000,cliente123,tendero
1238880000000000000,cliente123,tendero
9010180000000000000,cliente123,tendero
1833090000000000000,cliente123,tendero
2931830000000000000,cliente123,tendero
544715000000000000,cliente123,tendero
6120550000000000000,cliente123,tendero
1199770000000000000,cliente123,tendero
4055670000000000000,cliente123,tendero
5916190000000000000,cliente123,tendero
1498430000000000000,cliente123,tendero
5654740000000000000,cliente123,tendero
1914760000000000000,cliente123,tendero
9170320000000000000,cliente123,tendero
7358410000000000000,cliente123,tendero
5703560000000000000,cliente123,tendero
6103520000000000000,cliente123,tendero
5369700000000000000,cliente123,tendero
3072930000000000000,cliente123,tendero
3161140000000000000,cliente123,tendero
4535940000000000000,cliente123,tendero
7725330000000000000,cliente123,tendero
3987850000000000000,cliente123,tendero
6117540000000000000,cliente123,tendero
3580830000000000000,cliente123,tendero
6312430000000000000,cliente123,tendero
4988260000000000000,cliente123,tendero
8529740000000000000,cliente123,tendero
3861100000000000000,cliente123,tendero
1247510000000000000,cliente123,tendero
1069220000000000000,cliente123,tendero
3302420000000000000,cliente123,tendero
8619030000000000000,cliente123,tendero
374582000000000000,cliente123,tendero
4383720000000000000,cliente123,tendero
7101660000000000000,cliente123,tendero
4618810000000000000,cliente123,tendero
1094750000000000000,cliente123,tendero
26136500000000000,cliente123,tendero
3250270000000000000,cliente123,tendero
2142470000000000000,cliente123,tendero
278177000000000000,cliente123,tendero
8678010000000000000,cliente123,tendero
6380280000000000000,cliente123,tendero
8757930000000000000,cliente123,tendero
2225630000000000000,cliente123,tendero
1293640000000000000,cliente123,tendero
451872000000000000,cliente123,tendero
7428190000000000000,cliente123,tendero
7425400000000000000,cliente123,tendero
7730320000000000000,cliente123,tendero
642574000000000000,cliente123,tendero
7355950000000000000,cliente123,tendero
4307770000000000000,cliente123,tendero
9171590000000000000,cliente123,tendero
2231310000000000000,cliente123,tendero
8622170000000000000,cliente123,tendero
5666490000000000000,cliente123,tendero
4755190000000000000,cliente123,tendero
4131000000000000000,cliente123,tendero
2022120000000000000,cliente123,tendero
4304650000000000000,cliente123,tendero
1198980000000000000,cliente123,tendero
5400680000000000000,cliente123,tendero
7362440000000000000,cliente123,tendero
3767620000000000000,cliente123,tendero
5010620000000000000,cliente123,tendero
6895880000000000000,cliente123,tendero
1683740000000000000,cliente123,tendero
8685590000000000000,cliente123,tendero
5993900000000000000,cliente123,tendero
5408960000000000000,cliente123,tendero
3460360000000000000,cliente123,tendero
4798990000000000000,cliente123,tendero
4090540000000000000,cliente123,tendero
7808870000000000000,cliente123,tendero
522318000000000000,cliente123,tendero
84832000000000000,cliente123,tendero
1051020000000000000,cliente123,tendero
1599900000000000000,cliente123,tendero
6939050000000000000,cliente123,tendero
6132690000000000000,cliente123,tendero
2529020000000000000,cliente123,tendero
7379140000000000000,cliente123,tendero
1427900000000000000,cliente123,tendero
2694340000000000000,cliente123,tendero
6554950000000000000,cliente123,tendero
4129180000000000000,cliente123,tendero
3461420000000000000,cliente123,tendero
1953620000000000000,cliente123,tendero
7682120000000000000,cliente123,tendero
3332210000000000000,cliente123,tendero
860297000000000000,cliente123,tendero
5676020000000000000,cliente123,tendero
9145960000000000000,cliente123,tendero
2003580000000000000,cliente123,tendero
4871620000000000000,cliente123,tendero
2070900000000000000,cliente123,tendero
4186930000000000000,cliente123,tendero
3327620000000000000,cliente123,tendero
5296000000000000000,cliente123,tendero
2006300000000000000,cliente123,tendero
7808150000000000000,cliente123,tendero
4975370000000000000,cliente123,tendero
6253100000000000000,cliente123,tendero
5119390000000000000,cliente123,tendero
1351580000000000000,cliente123,tendero
5543140000000000000,cliente123,tendero
4313300000000000000,cliente123,tendero
8770830000000000000,cliente123,tendero
1962370000000000000,cliente123,tendero
4957370000000000000,cliente123,tendero
4799720000000000000,cliente123,tendero
3025560000000000000,cliente123,tendero
8554380000000000000,cliente123,tendero
967328000000000000,cliente123,tendero
3386000000000000000,cliente123,tendero
6858160000000000000,cliente123,tendero
5685990000000000000,cliente123,tendero
6820790000000000000,cliente123,tendero
6621240000000000000,cliente123,tendero
5221130000000000000,cliente123,tendero
7197710000000000000,cliente123,tendero
8308750000000000000,cliente123,tendero
2203830000000000000,cliente123,tendero
6724370000000000000,cliente123,tendero
6359330000000000000,cliente123,tendero
1955600000000000000,cliente123,tendero
6935980000000000000,cliente123,tendero
4082420000000000000,cliente123,tendero
1891040000000000000,cliente123,tendero
9167220000000000000,cliente123,tendero
7532290000000000000,cliente123,tendero
5560840000000000000,cliente123,tendero
5475390000000000000,cliente123,tendero
8053620000000000000,cliente123,tendero
8422900000000000000,cliente123,tendero
6438410000000000000,cliente123,tendero
6980710000000000000,cliente123,tendero
4207730000000000000,cliente123,tendero
3704330000000000000,cliente123,tendero
767473000000000000,cliente123,tendero
1493850000000000000,cliente123,tendero
4753190000000000000,cliente123,tendero
9073500000000000000,cliente123,tendero
7342570000000000000,cliente123,tendero
8099360000000000000,cliente123,tendero
437993000000000000,cliente123,tendero
9191360000000000000,cliente123,tendero
983657000000000000,cliente123,tendero
4090630000000000000,cliente123,tendero
5872480000000000000,cliente123,tendero
2134640000000000000,cliente123,tendero
6709000000000000000,cliente123,tendero
6655170000000000000,cliente123,tendero
3259840000000000000,cliente123,tendero
8133800000000000000,cliente123,tendero
6746560000000000000,cliente123,tendero
2121250000000000000,cliente123,tendero
8330880000000000000,cliente123,tendero
5292670000000000000,cliente123,tendero
4539720000000000000,cliente123,tendero
4932710000000000000,cliente123,tendero
4784100000000000000,cliente123,tendero
8093600000000000000,cliente123,tendero
7131060000000000000,cliente123,tendero
3051000000000000000,cliente123,tendero
1144510000000000000,cliente123,tendero
2365180000000000000,cliente123,tendero
7318370000000000000,cliente123,tendero
5212000000000000000,cliente123,tendero
347055000000000000,cliente123,tendero
4106880000000000000,cliente123,tendero
7951280000000000000,cliente123,tendero
6594200000000000000,cliente123,tendero
5397050000000000000,cliente123,tendero
6636160000000000000,cliente123,tendero
8754300000000000000,cliente123,tendero
7909200000000000000,cliente123,tendero
7657430000000000000,cliente123,tendero
2949600000000000000,cliente123,tendero
2092380000000000000,cliente123,tendero
8082720000000000000,cliente123,tendero
1824270000000000000,cliente123,tendero
1020290000000000000,cliente123,tendero
1859170000000000000,cliente123,tendero
8855140000000000000,cliente123,tendero
5738070000000000000,cliente123,tendero
388857000000000000,cliente123,tendero
8430300000000000000,cliente123,tendero
7813600000000000000,cliente123,tendero
5350210000000000000,cliente123,tendero
6980260000000000000,cliente123,tendero
5814110000000000000,cliente123,tendero
1129560000000000000,cliente123,tendero
2305390000000000000,cliente123,tendero
4888270000000000000,cliente123,tendero
4506410000000000000,cliente123,tendero
5259130000000000000,cliente123,tendero
2533450000000000000,cliente123,tendero
4912820000000000000,cliente123,tendero
7790500000000000000,cliente123,tendero
1875380000000000000,cliente123,tendero
845453000000000000,cliente123,tendero
3423290000000000000,cliente123,tendero
9182360000000000000,cliente123,tendero
9197900000000000000,cliente123,tendero
4200620000000000000,cliente123,tendero
187948000000000000,cliente123,tendero
5899570000000000000,cliente123,tendero
8934110000000000000,cliente123,tendero
419183000000000000,cliente123,tendero
675300000000000000,cliente123,tendero
3571530000000000000,cliente123,tendero
3105700000000000000,cliente123,tendero
723816000000000000,cliente123,tendero
2476170000000000000,cliente123,tendero
7935280000000000000,cliente123,tendero
1545060000000000000,cliente123,tendero
2366260000000000000,cliente123,tendero
3275970000000000000,cliente123,tendero
4052600000000000000,cliente123,tendero
2746860000000000000,cliente123,tendero
6278710000000000000,cliente123,tendero
5314450000000000000,cliente123,tendero
5225880000000000000,cliente123,tendero
7374650000000000000,cliente123,tendero
5860830000000000000,cliente123,tendero
2743800000000000000,cliente123,tendero
156190000000000000,cliente123,tendero
8376090000000000000,cliente123,tendero
1526140000000000000,cliente123,tendero
7739030000000000000,cliente123,tendero
1945040000000000000,cliente123,tendero
7048740000000000000,cliente123,tendero
2641470000000000000,cliente123,tendero
2873480000000000000,cliente123,tendero
8256180000000000000,cliente123,tendero
7872000000000000000,cliente123,tendero
7912250000000000000,cliente123,tendero
5711050000000000000,cliente123,tendero
784527000000000000,cliente123,tendero
4001050000000000000,cliente123,tendero
5014580000000000000,cliente123,tendero
6749620000000000000,cliente123,tendero
3911400000000000000,cliente123,tendero
1958170000000000000,cliente123,tendero
6926290000000000000,cliente123,tendero
7185960000000000000,cliente123,tendero
6550710000000000000,cliente123,tendero
8919330000000000000,cliente123,tendero
179462000000000000,cliente123,tendero
3030250000000000000,cliente123,tendero
6359900000000000000,cliente123,tendero
3336670000000000000,cliente123,tendero
5166240000000000000,cliente123,tendero
6202770000000000000,cliente123,tendero
4238290000000000000,cliente123,tendero
7597320000000000000,cliente123,tendero
283700000000000000,cliente123,tendero
1052370000000000000,cliente123,tendero
1796590000000000000,cliente123,tendero
4600200000000000000,cliente123,tendero
415267000000000000,cliente123,tendero
3188380000000000000,cliente123,tendero
3505030000000000000,cliente123,tendero
4537800000000000000,cliente123,tendero
6307130000000000000,cliente123,tendero
1064740000000000000,cliente123,tendero
5291700000000000000,cliente123,tendero
971732000000000000,cliente123,tendero
6953450000000000000,cliente123,tendero
2770650000000000000,cliente123,tendero
7845680000000000000,cliente123,tendero
5469160000000000000,cliente123,tendero
4376280000000000000,cliente123,tendero
7566040000000000000,cliente123,tendero
5134520000000000000,cliente123,tendero
2233300000000000000,cliente123,tendero
5267250000000000000,cliente123,tendero
1637570000000000000,cliente123,tendero
8404820000000000000,cliente123,tendero
4943300000000000000,cliente123,tendero
7119240000000000000,cliente123,tendero
2276870000000000000,cliente123,tendero
2941740000000000000,cliente123,tendero
5560640000000000000,cliente123,tendero
2219720000000000000,cliente123,tendero
6249570000000000000,cliente123,tendero
7425770000000000000,cliente123,tendero
7537700000000000000,cliente123,tendero
8990170000000000000,cliente123,tendero
6635670000000000000,cliente123,tendero
4112230000000000000,cliente123,tendero
4443520000000000000,cliente123,tendero
510160000000000000,cliente123,tendero
1276070000000000000,cliente123,tendero
8556670000000000000,cliente123,tendero
5832530000000000000,cliente123,tendero
8265120000000000000,cliente123,tendero
2596240000000000000,cliente123,tendero
1552790000000000000,cliente123,tendero
6732470000000000000,cliente123,tendero
7876740000000000000,cliente123,tendero
44816700000000000,cliente123,tendero
9105060000000000000,cliente123,tendero
8923590000000000000,cliente123,tendero
499272000000000000,cliente123,tendero
8672650000000000000,cliente123,tendero
7427110000000000000,cliente123,tendero
2467990000000000000,cliente123,tendero
4362440000000000000,cliente123,tendero
8241560000000000000,cliente123,tendero
7555680000000000000,cliente123,tendero
4028470000000000000,cliente123,tendero
4290800000000000000,cliente123,tendero
3753270000000000000,cliente123,tendero
7808080000000000000,cliente123,tendero
3250380000000000000,cliente123,tendero
6078280000000000000,cliente123,tendero
7069540000000000000,cliente123,tendero
7226640000000000000,cliente123,tendero
